Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags,CLASS,AGN,Blazar
3FGL J0015.7+5552,3.9408,55.8747,117.909,-6.64868,0.027506,0.0260259,-79.01,0.0446,0.0422,-79.01,114,6.39041,3003,4.87576E-14,1.01369E-14,4.4492E-10,9.35647E-11,4.96422E-12,1.06819E-12,1.04336,PowerLaw,2.11453,0.139038,-INF,-INF,-INF,-INF,-INF,-INF,2.11453,7.42761E-09,1.76486E-12,2.4241,1.78756E-09,1.21087E-12,3.06117,3.04557E-10,7.23651E-13,2.73617,8.01511E-11,5.42932E-13,2.72793,2.07731E-11,3.53132E-13,3.26621,37.6723,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,GB6 J0015+5551,,0,bcu,AGN,bcu
3FGL J0016.3-0013,4.0779,-0.2296,104.079,-61.8088,0.0679633,0.0640163,41.54,0.1102,0.1038,41.54,799,13.6313,449.441,8.41729E-12,7.05422E-13,6.41112E-10,8.49524E-11,1.10025E-11,9.22043E-13,3.41155,PowerLaw,2.61785,0.0725846,-INF,-INF,-INF,-INF,-INF,-INF,2.61785,1.91126E-08,4.32773E-12,6.63339,4.53012E-09,2.89777E-12,9.85278,5.17115E-10,1.17092E-12,6.74783,2.47151E-11,1.58094E-13,1.22654,1.17417E-11,1.66337E-13,2.00027,153.078,8.84294,1.39595E-07,2.25701E-08,3.56365E+08,2.63E+06,,,,2FGL J0017.4-0018,,,,,N,,fsrq,S3 0013-00,,0,fsrq,AGN,fsrq
3FGL J0016.5+1713,4.1354,17.221,111.141,-44.8503,0.133521,0.109531,79.86,0.2165,0.1776,79.86,665,4.08821,890.567,4.61201E-13,1.07675E-13,2.41524E-10,6.41973E-11,3.31748E-12,7.86029E-13,2.2561,PowerLaw,2.43812,0.158066,-INF,-INF,-INF,-INF,-INF,-INF,2.43812,4.15338E-09,9.56511E-13,1.37077,1.15401E-09,7.53138E-13,2.73946,2.45857E-10,5.66201E-13,3.44558,1.09639E-11,7.15529E-14,0.882662,5.41328E-12,8.1511E-14,0.754689,52.8837,-INF,-INF,-INF,-INF,-INF,,,1FGL J0016.6+1706,,,,,,N,,,,,0,,,
3FGL J0017.1+1445,4.2937,14.7612,110.672,-47.2933,0.0521751,0.0495232,88.15,0.0846,0.0803,88.15,665,4.79544,3583.98,1.99153E-14,5.57868E-15,2.45275E-10,6.93883E-11,2.86624E-12,8.208E-13,1.1753,PowerLaw,1.88303,0.177631,-INF,-INF,-INF,-INF,-INF,-INF,1.88303,1.36783E-13,3.32513E-17,0,5.4095E-10,3.76578E-13,1.44516,2.23246E-10,5.427E-13,3.13754,2.83823E-11,1.97581E-13,1.68759,3.10162E-11,5.79354E-13,4.21411,36.1434,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0017.2-0643,4.3049,-6.7237,99.6685,-68.0363,0.0775843,0.0636463,67.67,0.1258,0.1032,67.67,323,6.22255,1905.97,1.11234E-13,2.14812E-14,3.87995E-10,7.59585E-11,4.33032E-12,8.3682E-13,0.948062,PowerLaw,2.1162,0.14478,-INF,-INF,-INF,-INF,-INF,-INF,2.1162,5.8466E-10,1.38897E-13,0.0513598,6.2316E-10,4.22038E-13,1.51256,4.44303E-10,1.05553E-12,5.93333,8.10847E-11,5.49149E-13,4.14233,1.04647E-11,1.77777E-13,1.0958,37.3896,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J0017-0650,,0,bcu,AGN,bcu
3FGL J0017.6-0512,4.4045,-5.205,101.258,-66.643,0.0439727,0.040519,7.73,0.0713,0.0657,7.73,323,11.9976,861.186,1.74304E-12,1.79856E-13,7.95222E-10,9.6609E-11,1.18001E-11,1.2721E-12,1.85434,PowerLaw,2.50629,0.0793941,-INF,-INF,-INF,-INF,-INF,-INF,2.50629,2.00434E-08,4.58621E-12,3.22329,4.2242E-09,2.73577E-12,7.4325,6.98934E-10,1.59926E-12,8.38475,7.20717E-11,4.66766E-13,3.56767,2.39997E-11,3.5291E-13,3.67517,230.086,10.4439,1.84769E-07,2.20551E-08,2.40645E+08,2.63E+06,,0FGL J0017.4-0503,1FGL J0017.4-0510,2FGL J0017.6-0510,,,,,N,,FSRQ,PMN J0017-0512,,0,fsrq,AGN,fsrq
3FGL J0018.4+2947,4.603,29.794,114.432,-32.532,0.05088,0.0458228,67.88,0.0825,0.0743,67.88,421,4.95763,4720.12,1.04196E-14,2.90203E-15,2.13575E-10,6.34539E-11,2.52305E-12,7.0625E-13,0.0879871,PowerLaw,1.86452,0.214523,-INF,-INF,-INF,-INF,-INF,-INF,1.86452,5.13553E-11,1.25072E-14,0,8.41071E-10,5.86795E-13,2.46403,7.31832E-11,1.78232E-13,1.36713,5.23374E-11,3.65145E-13,3.5816,3.68905E-11,6.94434E-13,4.1867,56.301,-INF,-INF,-INF,-INF,-INF,,,1FGL J0018.6+2945,2FGL J0018.5+2945,1FHL J0018.6+2946,,,,N,,bll,RBS 0042,,0,bll,AGN,bll
3FGL J0018.9-8152,4.7454,-81.8769,304.33,-35.1631,0.0360169,0.030343,-10.7,0.0584,0.0492,-10.7,416,10.6503,2187.52,1.39289E-13,1.85812E-14,6.52968E-10,8.742E-11,7.25522E-12,9.69223E-13,0.310005,PowerLaw,2.07544,0.102043,-INF,-INF,-INF,-INF,-INF,-INF,2.07544,9.4568E-09,2.25564E-12,3.20635,1.94538E-09,1.32382E-12,4.25696,4.0002E-10,9.54129E-13,4.75202,1.26891E-10,8.63484E-13,5.92384,7.2482E-11,1.25145E-12,6.45431,85.6523,7.36357,4.24346E-08,1.05421E-08,2.69575E+08,2.63E+06,,,,2FGL J0018.8-8154,,,,,N,,bll,PMN J0019-8152,,0,bll,AGN,bll
3FGL J0019.1-5645,4.7967,-56.7515,311.732,-59.8224,0.0722188,0.0615494,18.61,0.1171,0.0998,18.61,529,6.80478,1088.91,3.24541E-13,5.57278E-14,2.85657E-10,5.81017E-11,3.74143E-12,6.76929E-13,0.524849,PowerLaw,2.39093,0.174323,-INF,-INF,-INF,-INF,-INF,-INF,2.39093,9.92841E-09,2.29679E-12,4.11668,6.20966E-10,4.07431E-13,1.89559,2.16891E-10,5.01745E-13,4.39737,5.44692E-11,3.57385E-13,3.42439,3.06556E-11,4.69425E-13,3.32937,62.8563,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0019.4-5645,,,,,N,,bcu,PMN J0019-5641,,0,bcu,AGN,bcu
3FGL J0019.4+2021,4.862,20.3664,112.844,-41.8778,0.102438,0.0645713,82.38,0.1661,0.1047,82.38,665,5.03642,1529.81,1.41779E-13,3.13893E-14,2.94511E-10,6.72646E-11,3.45633E-12,7.74112E-13,0.572719,PowerLaw,2.24863,0.156127,-INF,-INF,-INF,-INF,-INF,-INF,2.24863,6.7151E-10,1.57486E-13,0.24558,1.59235E-09,1.06195E-12,3.90202,1.16585E-10,2.73422E-13,1.74424,4.87276E-11,3.24969E-13,3.12336,1.49409E-11,2.41135E-13,1.93392,55.7807,-INF,-INF,-INF,-INF,-INF,,,1FGL J0019.3+2017,,,,,,N,,bll,PKS 0017+200,,0,bll,AGN,bll
3FGL J0020.9+0323,5.2311,3.3953,108.198,-58.6008,0.0355852,0.033735,-27.35,0.0577,0.0547,-27.35,530,5.73413,6460.08,6.51121E-15,1.86459E-15,2.05527E-10,6.23125E-11,2.97266E-12,9.06758E-13,1.54143,PowerLaw,1.6399,0.178542,-INF,-INF,-INF,-INF,-INF,-INF,1.6399,4.45275E-11,1.10899E-14,0,2.6067E-14,1.86811E-17,0,1.31873E-10,3.28439E-13,2.27921,8.78376E-11,6.29496E-13,4.41978,3.11768E-11,6.45721E-13,4.79245,54.4146,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0021.6-6835,5.409,-68.5917,307.012,-48.2998,0.294981,0.114033,46.91,0.4783,0.1849,46.91,575,5.37013,532.655,1.85911E-12,3.31779E-13,2.11629E-10,5.61217E-11,3.8154E-12,6.93447E-13,0.561048,PowerLaw,2.65247,0.159262,-INF,-INF,-INF,-INF,-INF,-INF,2.65247,7.04913E-09,1.59104E-12,2.40648,1.47743E-09,9.41477E-13,4.1804,1.86936E-10,4.21928E-13,2.98961,2.67857E-11,1.70689E-13,1.70143,1.12361E-15,1.57402E-17,0,51.8508,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PKS 0021-686,,256,bcu,AGN,bcu
3FGL J0021.6-2553,5.4146,-25.8867,41.8114,-83.2244,0.0354001,0.0300963,15.36,0.0574,0.0488,15.36,676,11.5739,1520.31,2.7397E-13,3.33827E-14,5.96837E-10,7.77087E-11,6.64456E-12,8.40429E-13,0.174238,PowerLaw,2.09929,0.0996131,-INF,-INF,-INF,-INF,-INF,-INF,2.09929,6.15739E-09,1.46523E-12,2.90518,1.24494E-09,8.4481E-13,3.91359,4.38062E-10,1.04243E-12,6.90173,1.69285E-10,1.14876E-12,7.31342,4.21386E-11,7.20672E-13,5.02969,71.5679,-INF,-INF,-INF,-INF,-INF,,,1FGL J0021.7-2556,2FGL J0021.6-2551,,,,,N,,bll,CRATES J002132.55-255049.3,,0,bll,AGN,bll
3FGL J0022.1-1855,5.5355,-18.923,82.031,-79.3874,0.0204137,0.0189952,61.83,0.0331,0.0308,61.83,751,16.6853,2653.59,1.27613E-13,1.32564E-14,9.01106E-10,9.41374E-11,1.11484E-11,1.38415E-12,2.43928,PowerLaw,1.79902,0.0715816,-INF,-INF,-INF,-INF,-INF,-INF,1.79902,2.76499E-11,6.77791E-15,0,1.31983E-09,9.28029E-13,4.21581,5.96001E-10,1.461E-12,8.63376,3.51038E-10,2.4683E-12,12.8177,6.79896E-11,1.31563E-12,7.6652,67.8684,-INF,-INF,-INF,-INF,-INF,,,1FGL J0022.2-1850,2FGL J0022.2-1853,1FHL J0022.2-1853,,,,N,,bll,1RXS J002209.2-185333,,0,bll,AGN,bll
3FGL J0022.1-5141,5.5479,-51.691,313.62,-64.8261,0.0310831,0.027506,-76.4,0.0504,0.0446,-76.4,748,13.7119,1760.34,2.27276E-13,2.49126E-14,7.00818E-10,8.00829E-11,7.85384E-12,9.51853E-13,1.71524,PowerLaw,1.98743,0.0813263,-INF,-INF,-INF,-INF,-INF,-INF,1.98743,7.82453E-10,1.88255E-13,0.327347,1.50324E-09,1.0336E-12,4.93753,6.3789E-10,1.53474E-12,10.222,1.13635E-10,7.81338E-13,5.75743,6.77507E-11,1.2121E-12,6.90926,59.411,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0022.3-5141,,,,,N,,bll,1RXS J002159.2-514028,,0,bll,AGN,bll
3FGL J0022.5+0608,5.643,6.1378,110.024,-56.0088,0.023559,0.0209687,-81.68,0.0382,0.034,-81.68,530,28.1753,1265.67,1.43375E-12,8.02977E-14,2.16218E-09,1.3597E-10,2.40221E-11,1.49371E-12,2.45509,PowerLaw,2.07324,0.043178,-INF,-INF,-INF,-INF,-INF,-INF,2.07324,1.3618E-08,3.24886E-12,4.28347,5.9675E-09,4.0619E-12,13.0227,1.57855E-09,3.76597E-12,17.2802,5.08126E-10,3.45867E-12,15.2918,1.24427E-10,2.15019E-12,8.13239,95.2055,9.0823,6.46049E-08,1.16875E-08,2.95875E+08,2.63E+06,,,1FGL J0022.5+0607,2FGL J0022.5+0607,1FHL J0022.5+0607,,,,N,,bll,PKS 0019+058,,0,bll,AGN,bll
3FGL J0022.7+4651,5.6872,46.8528,117.843,-15.7352,0.147274,0.115636,63.29,0.2388,0.1875,63.29,303,4.1602,462.097,2.88101E-12,6.07702E-13,1.88253E-10,6.25339E-11,4.15638E-12,9.06071E-13,0.189406,PowerLaw,2.78427,0.192955,-INF,-INF,-INF,-INF,-INF,-INF,2.78427,1.11798E-08,2.493E-12,3.2908,9.33701E-10,5.86547E-13,2.09413,2.58189E-10,5.75737E-13,3.35291,3.80928E-11,2.39298E-13,1.97088,1.56792E-16,2.10835E-18,0,38.1622,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0023.4+0923,5.8646,9.3892,111.455,-52.8579,0.0525452,0.0484748,-86.71,0.0852,0.0786,-86.71,576,13.3284,904.762,2.26648E-12,2.53433E-13,1.11508E-09,1.24909E-10,7.28337E-12,8.09153E-13,5.73263,PLExpCutoff,0.971478,0.302715,-INF,-INF,983.525,239.475,1,-INF,2.28277,3.15839E-09,8.26279E-13,1.31625,3.74325E-09,2.71879E-12,8.73441,9.62914E-10,2.15738E-12,9.99486,5.02903E-11,2.62541E-13,2.76368,7.68154E-12,7.11715E-14,0.960259,51.3749,-INF,-INF,-INF,-INF,-INF,,,1FGL J0023.5+0930,2FGL J0023.5+0924,,,,,N,,PSR,PSR J0023+0923,,0,psr,non-AGN,non-Blazar
3FGL J0023.5+4454,5.8781,44.9055,117.748,-17.6849,0.0852317,0.0670999,-86.65,0.1382,0.1088,-86.65,303,8.95687,620.381,2.47385E-12,2.95476E-13,4.62605E-10,7.64971E-11,7.42442E-12,9.00394E-13,0.257781,PowerLaw,2.56849,0.102974,-INF,-INF,-INF,-INF,-INF,-INF,2.56849,1.53872E-08,3.50027E-12,4.89352,2.21287E-09,1.42325E-12,5.02703,4.24155E-10,9.64868E-13,5.44898,5.42076E-11,3.48646E-13,2.44819,1.03385E-11,1.48861E-13,1.63348,69.7129,-INF,-INF,-INF,-INF,-INF,,,1FGL J0023.0+4453,2FGL J0023.2+4454,,,,,N,,fsrq,B3 0020+446,,0,fsrq,AGN,fsrq
3FGL J0023.9-7203,5.9819,-72.0652,305.916,-44.9034,0.01696,0.0164049,-35.59,0.0275,0.0266,-35.59,526,46.3784,856.452,7.13817E-12,2.99653E-13,4.14874E-09,1.81692E-10,2.6074E-11,1.26097E-12,10.3708,LogParabola,1.77305,0.0667747,0.336449,0.0444384,-INF,-INF,-INF,-INF,2.09467,1.0944E-08,2.99228E-12,5.31969,9.25148E-09,6.76496E-12,24.0704,3.64795E-09,8.55675E-12,34.3011,6.27862E-10,3.84711E-12,19.2351,1.88157E-11,1.89249E-13,3.27411,37.3794,-INF,-INF,-INF,-INF,-INF,,0FGL J0025.1-7202,1FGL J0023.9-7204,2FGL J0023.9-7204,,,,,N,,glc,47 Tuc,,0,glc,non-AGN,non-Blazar
3FGL J0024.4+0350,6.1105,3.8429,110.02,-58.3504,0.077646,0.0649414,32.53,0.1259,0.1053,32.53,530,5.71378,1194.34,3.35534E-13,6.37434E-14,3.9243E-10,7.98416E-11,4.69079E-12,8.92031E-13,2.76181,PowerLaw,2.27823,0.123304,-INF,-INF,-INF,-INF,-INF,-INF,2.27823,6.42561E-09,1.50266E-12,1.76091,1.98052E-09,1.31633E-12,4.43713,3.3524E-10,7.83973E-13,4.34006,4.96931E-11,3.30279E-13,2.4487,1.02397E-11,1.63427E-13,1.59961,74.9512,5.27474,5.18194E-08,1.33184E-08,2.56425E+08,2.63E+06,,,1FGL J0024.6+0346,2FGL J0024.5+0346,,,,,N,,fsrq,GB6 J0024+0349,,0,fsrq,AGN,fsrq
3FGL J0025.7+6404,6.4326,64.0693,120.126,1.33775,0.0868352,0.0599459,-56.97,0.1408,0.0972,-56.97,220,4.40541,3518.68,4.4738E-14,1.04825E-14,5.64773E-10,1.35417E-10,6.27969E-12,1.52253E-12,0.878073,PowerLaw,2.08675,0.138579,-INF,-INF,-INF,-INF,-INF,-INF,2.08675,2.10685E-10,5.01969E-14,0.0394829,3.15732E-09,2.14569E-12,3.14891,4.52543E-10,1.07821E-12,2.52162,8.30977E-11,5.64727E-13,2.12373,5.92563E-11,1.01849E-12,3.83368,31.2927,-INF,-INF,-INF,-INF,-INF,,,,,,,,,P,Tycho,snr,Tycho,,0,snr,non-AGN,non-Blazar
3FGL J0026.2-4812,6.5572,-48.2101,314.371,-68.3545,0.108482,0.0675316,-67.87,0.1759,0.1095,-67.87,524,6.03479,1436.45,1.69562E-13,3.19651E-14,3.14084E-10,6.29446E-11,3.57767E-12,6.7528E-13,0.674761,PowerLaw,2.18749,0.148021,-INF,-INF,-INF,-INF,-INF,-INF,2.18749,1.85274E-09,4.37102E-13,0.812575,7.76795E-10,5.21734E-13,2.49767,2.88764E-10,6.81256E-13,4.8902,6.0369E-11,4.05468E-13,3.28405,1.77146E-11,2.92671E-13,2.14034,51.5413,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0026.7-4603,6.6849,-46.0597,315.817,-70.4458,0.101698,0.0668532,7.03,0.1649,0.1084,7.03,524,5.08134,1009.75,2.94669E-13,6.25194E-14,2.07877E-10,5.06568E-11,2.89306E-12,6.49768E-13,0.351617,PowerLaw,2.45034,0.178119,-INF,-INF,-INF,-INF,-INF,-INF,2.45034,4.17966E-09,9.61447E-13,1.70473,1.09481E-09,7.13518E-13,3.19451,1.22249E-10,2.8121E-13,2.68396,4.25026E-11,2.77001E-13,2.97903,5.91575E-12,8.86947E-14,1.38898,56.8543,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,1RXS J002636.3-460101,,1,bll,AGN,bll
3FGL J0028.6+7507,7.1611,75.1186,121.437,12.3131,0.0560605,0.0458845,87.78,0.0909,0.0744,87.78,269,7.30954,1172.94,5.04086E-13,7.47814E-14,5.4497E-10,8.81475E-11,6.8294E-12,1.03168E-12,0.407495,PowerLaw,2.34146,0.112055,-INF,-INF,-INF,-INF,-INF,-INF,2.34146,1.05551E-08,2.45337E-12,3.24365,1.89053E-09,1.24743E-12,3.23277,4.46743E-10,1.03838E-12,4.14208,1.74091E-10,1.14871E-12,6.56388,3.37163E-12,5.2565E-14,0.467653,37.7359,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,GB6 J0028+7506,,0,bcu,AGN,bcu
3FGL J0028.8+1951,7.2009,19.8508,115.683,-42.7021,0.127601,0.0753641,1.91,0.2069,0.1222,1.91,665,6.31542,761.783,1.05473E-12,1.72287E-13,3.79031E-10,7.65696E-11,5.18185E-12,8.4826E-13,1.97554,PowerLaw,2.43368,0.123512,-INF,-INF,-INF,-INF,-INF,-INF,2.43368,8.00615E-09,1.84457E-12,2.72455,1.38782E-09,9.0618E-13,3.1044,4.39554E-10,1.01271E-12,5.52918,9.19803E-12,6.00589E-14,0.458322,9.88E-12,1.49003E-13,1.02255,42.5442,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,TXS 0025+197,,256,bcu,AGN,bcu
3FGL J0029.1-7045,7.2961,-70.7555,305.581,-46.2582,0.0397789,0.0354001,57.7,0.0645,0.0574,57.7,526,12.0613,1257.56,5.05908E-13,5.54996E-14,6.63223E-10,8.02562E-11,7.96114E-12,8.79998E-13,0.613903,PowerLaw,2.28452,0.0952899,-INF,-INF,-INF,-INF,-INF,-INF,2.28452,1.25462E-08,2.9322E-12,3.70586,1.68389E-09,1.11837E-12,4.26604,5.12456E-10,1.19767E-12,7.22583,1.70422E-10,1.13187E-12,7.44086,2.65123E-11,4.22145E-13,3.93555,74.4941,4.92863,4.28102E-08,1.16905E-08,3.22175E+08,2.63E+06,,,,2FGL J0029.2-7043,,,,,N,,bll,PKS 0026-710,,0,bll,AGN,bll
3FGL J0030.2-1646,7.5656,-16.7749,96.5208,-78.5458,0.0267043,0.0246074,3.8,0.0433,0.0399,3.8,751,9.15987,5034.04,1.5811E-14,3.13194E-15,3.32294E-10,6.72378E-11,4.76635E-12,1.07164E-12,1.32571,PowerLaw,1.6472,0.130339,-INF,-INF,-INF,-INF,-INF,-INF,1.6472,9.87128E-13,2.45672E-16,0,6.05425E-15,4.33504E-18,0,2.48086E-10,6.17425E-13,4.85799,1.15123E-10,8.24318E-13,6.06994,4.79076E-11,9.89132E-13,6.57648,64.2977,-INF,-INF,-INF,-INF,-INF,,,,,1FHL J0030.1-1647,,,,N,,bcu,1RXS J003019.6-164723,,0,bcu,AGN,bcu
3FGL J0030.3-4223,7.5895,-42.3954,317.302,-74.1397,0.0329332,0.0318231,61.95,0.0534,0.0516,61.95,524,28.7538,415.287,1.85051E-11,8.31622E-13,1.21206E-09,9.70148E-11,1.97656E-11,9.00505E-13,1.50802,PowerLaw,2.58053,0.043942,-INF,-INF,-INF,-INF,-INF,-INF,2.58053,3.61797E-08,8.2209E-12,15.177,6.81562E-09,4.37774E-12,17.3237,1.14105E-09,2.59274E-12,14.6386,1.27167E-10,8.16807E-13,6.6049,1.8358E-11,2.63275E-13,2.40501,169.77,11.3985,1.16558E-07,1.46292E-08,2.90615E+08,2.63E+06,,,1FGL J0029.9-4221,2FGL J0030.2-4223,,,,,N,,fsrq,PKS 0027-426,,0,fsrq,AGN,fsrq
3FGL J0030.4+0451,7.6162,4.8656,113.147,-57.6071,0.0130746,0.0125196,40.58,0.0212,0.0203,40.58,530,80.7629,760.322,1.97861E-11,5.05374E-13,9.82671E-09,2.75664E-10,6.06753E-11,1.50778E-12,19.2966,PLExpCutoff,1.28359,0.0544776,-INF,-INF,2079.85,159.151,1,-INF,2.04208,2.98579E-08,7.64228E-12,10.7287,2.27785E-08,1.65076E-11,45.195,8.22784E-09,1.95465E-11,56.1811,1.32877E-09,7.4914E-12,29.6779,3.95206E-11,3.66168E-13,5.33106,49.567,-INF,-INF,-INF,-INF,-INF,,0FGL J0030.3+0450,1FGL J0030.4+0451,2FGL J0030.4+0450,,,,,N,,PSR,PSR J0030+0451,,0,psr,non-AGN,non-Blazar
3FGL J0030.7-0209,7.6977,-2.1574,110.859,-64.5441,0.0437876,0.0426775,-74.77,0.071,0.0692,-74.77,804,14.9738,696.706,2.83938E-12,2.38891E-13,8.71142E-10,9.70386E-11,1.12734E-11,9.55917E-13,3.13704,PowerLaw,2.37809,0.067716,-INF,-INF,-INF,-INF,-INF,-INF,2.37809,1.45989E-08,3.3814E-12,5.23999,3.92675E-09,2.5802E-12,9.15962,7.44309E-10,1.72397E-12,9.20832,1.332E-10,8.75232E-13,6.26482,1.44985E-15,2.23043E-17,0,350.863,15.4878,2.5099E-07,2.62062E-08,3.53735E+08,2.63E+06,,,,,,,,,N,,bcu,PKS B0027-024,,0,bcu,AGN,bcu
3FGL J0031.2-2320,7.813,-23.3427,71.5023,-84.0711,0.110764,0.0873286,-65.1,0.1796,0.1416,-65.1,676,4.24544,1541.37,1.07653E-13,2.66215E-14,2.37256E-10,6.10738E-11,2.66077E-12,6.62679E-13,1.80612,PowerLaw,2.13911,0.170399,-INF,-INF,-INF,-INF,-INF,-INF,2.13911,8.58557E-12,2.0351E-15,0,6.01953E-10,4.06585E-13,1.84861,2.32575E-10,5.5129E-13,3.95159,6.16447E-11,4.16375E-13,3.51579,2.65245E-14,4.46559E-16,0,33.5063,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0031.3+0724,7.8299,7.4145,114.189,-55.1153,0.0487215,0.0402106,-52.29,0.079,0.0652,-52.29,530,5.09681,4521,1.20884E-14,3.4872E-15,2.24775E-10,6.70854E-11,2.72873E-12,8.05342E-13,1.06023,PowerLaw,1.8239,0.191221,-INF,-INF,-INF,-INF,-INF,-INF,1.8239,7.63795E-10,1.86769E-13,0.172532,1.48438E-11,1.04064E-14,0,2.17721E-10,5.32388E-13,3.31945,2.96587E-11,2.07924E-13,2.36256,4.38282E-11,8.3923E-13,4.6887,33.0169,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0031.0+0724,,,,,N,,bcu,NVSS J003119+072456,,0,bcu,AGN,bcu
3FGL J0031.6+0938,7.9225,9.6478,114.845,-52.9135,0.0582807,0.0553204,-61.43,0.0945,0.0897,-61.43,530,5.06659,645.51,1.24354E-12,2.49686E-13,2.34514E-10,6.16888E-11,4.25707E-12,9.02869E-13,0.607445,PowerLaw,2.65719,0.163768,-INF,-INF,-INF,-INF,-INF,-INF,2.65719,5.87211E-09,1.3248E-12,1.60753,1.71424E-09,1.09181E-12,3.51392,9.91115E-11,2.23604E-13,1.42023,2.7652E-11,1.76118E-13,1.89181,1.99333E-11,2.78816E-13,3.33357,28.8198,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0032.3-2852,8.0902,-28.8767,9.27488,-85.4413,0.0479814,0.0450211,-86.64,0.0778,0.073,-86.64,676,4.88971,1646.36,9.0974E-14,2.20215E-14,2.26946E-10,5.65145E-11,2.58719E-12,6.27393E-13,0.0150024,PowerLaw,2.18952,0.18193,-INF,-INF,-INF,-INF,-INF,-INF,2.18952,1.62979E-09,3.84428E-13,0.803901,7.82463E-10,5.25417E-13,2.39042,1.44015E-10,3.39694E-13,2.86909,4.16513E-11,2.79685E-13,2.31362,1.78708E-11,2.95021E-13,3.46093,38.0171,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,PMN J0032-2849,,0,bll,AGN,bll
3FGL J0032.3-5522,8.0939,-55.3688,308.619,-61.5485,0.0339817,0.0291095,16.01,0.0551,0.0472,16.01,529,18.1351,907.476,1.48653E-12,1.13849E-13,9.32814E-10,8.87487E-11,1.11235E-11,8.66216E-13,1.3741,PowerLaw,2.27459,0.0650374,-INF,-INF,-INF,-INF,-INF,-INF,2.27459,8.31884E-09,1.94608E-12,3.32717,3.84309E-09,2.55534E-12,11.0751,7.32744E-10,1.71416E-12,10.8176,1.52014E-10,1.01077E-12,7.40856,3.51544E-11,5.61838E-13,4.58145,510.761,19.0549,1.72316E-07,1.56572E-08,2.95875E+08,2.63E+06,,,1FGL J0032.7-5519,2FGL J0032.7-5521,,,,,N,,,,,0,,,
3FGL J0032.5+3912,8.1464,39.2131,118.951,-23.5128,0.0545187,0.0511267,-61.82,0.0884,0.0829,-61.82,304,4.9543,744.708,7.91104E-13,1.60799E-13,2.37506E-10,6.06867E-11,3.78889E-12,8.06098E-13,0.676806,PowerLaw,2.56391,0.166556,-INF,-INF,-INF,-INF,-INF,-INF,2.56391,1.33847E-08,3.04606E-12,4.86615,6.37085E-10,4.09961E-13,1.48356,1.36854E-10,3.11449E-13,1.92546,4.28972E-11,2.76041E-13,2.61635,1.39715E-11,2.01479E-13,2.79245,35.1931,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
